Age,Gender,Geography,PreviousPurchases,Salary,NumChildren,Product,EducationLevel,MaritalStatus,EmploymentStatus,HousingStatus,CreditScore,InternetUsage,NumberOfCars,HealthStatus,ShoppingFrequency,MembershipDuration,PurchaseFlag
61,Male,Africa,1456.8151737453752,109836.58485370134,4,Mobile Phone,Bachelor,Divorced,Retired,Living with Parents,478,7.2085714144248145,0,Good,10,11,0
37,Female,Africa,7750.288742695069,93259.7497101045,4,Mobile Phone,High School,Single,Student,Living with Parents,826,8.12582057860379,0,Good,4,18,0
47,Female,Africa,8571.717933003234,39171.737832148865,0,Mobile Phone,PhD,Married,Student,Living with Parents,705,4.306442182859331,1,Good,19,9,0
28,Male,North America,7868.6728632478125,109554.26012402173,0,Mobile Phone,PhD,Divorced,Unemployed,Rent,564,5.275777173393055,0,Fair,14,3,0
45,Female,Europe,8362.301063450035,38505.36618517207,4,Mobile Phone,Master,Married,Student,Own,647,6.7768261207986455,2,Poor,17,10,1
42,Female,North America,2838.046122740168,71796.62528425855,2,Mobile Phone,Master,Married,Unemployed,Own,338,6.738313018773373,0,Poor,17,3,1
56,Male,South America,4714.051264755482,60112.79018818764,0,Mobile Phone,Master,Single,Student,Own,530,2.5794280971299237,1,Poor,18,5,0
50,Female,Asia,4646.073895614331,109701.29384930448,0,Mobile Phone,PhD,Widowed,Student,Rent,786,5.472710524960502,1,Poor,10,19,1
18,Male,Asia,9953.305691103129,121707.1063588648,1,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,623,3.3321029270093603,2,Poor,18,13,0
44,Male,South America,9496.86239914608,41881.155654268754,3,Mobile Phone,Bachelor,Married,Employed,Living with Parents,356,9.222327761900493,0,Good,6,4,1
69,Female,South America,6025.01245361746,125559.57653786242,1,Mobile Phone,Master,Widowed,Employed,Living with Parents,751,5.468231839633167,0,Poor,19,5,0
30,Male,Asia,1465.9340180928643,20937.827279292516,2,Mobile Phone,Master,Divorced,Unemployed,Own,562,7.899342833193907,1,Poor,19,17,0
58,Male,Europe,2660.100782443704,88907.6111545293,3,Mobile Phone,High School,Married,Student,Rent,813,1.397136111612511,0,Excellent,19,2,0
20,Male,Europe,3701.239394319184,87182.5556837076,4,Mobile Phone,High School,Widowed,Employed,Living with Parents,353,4.434487038243237,1,Good,13,11,0
56,Female,Europe,8744.795430964954,101096.78599773656,2,Mobile Phone,PhD,Single,Student,Living with Parents,720,2.429126093214241,2,Good,19,3,0
23,Female,South America,1789.2613249274382,51161.06894350775,2,Mobile Phone,High School,Married,Unemployed,Own,711,4.5368421797234895,0,Poor,12,10,0
25,Female,Asia,2275.4944746182405,21281.387890926184,1,Mobile Phone,Master,Widowed,Student,Living with Parents,358,8.155359020117244,1,Poor,4,1,1
44,Male,Asia,3558.9084475312875,79119.17909838192,3,Mobile Phone,Master,Single,Student,Own,729,9.342229008092339,2,Fair,7,7,1
26,Male,Asia,9276.410867668497,29282.807463573088,2,Mobile Phone,Master,Widowed,Employed,Living with Parents,746,9.246237932743334,0,Poor,2,13,0
54,Female,North America,5087.739698686232,135985.20528489287,3,Mobile Phone,Bachelor,Married,Student,Own,718,2.0698443303054055,1,Good,7,6,0
50,Female,North America,6503.676762315592,42576.62233959254,4,Mobile Phone,Master,Single,Employed,Own,393,3.7137467098204207,1,Poor,4,11,0
68,Male,Africa,3933.5107201947667,75280.28577482587,3,Mobile Phone,High School,Married,Retired,Living with Parents,512,6.943381286361018,0,Fair,17,15,1
59,Female,North America,1966.3688999738206,76420.05073124988,1,Mobile Phone,PhD,Widowed,Employed,Own,511,2.83184860794286,2,Excellent,7,19,1
61,Female,Europe,2305.7253203439536,91872.40421896662,1,Mobile Phone,High School,Widowed,Retired,Living with Parents,432,1.4628270244580697,0,Good,8,8,1
41,Female,Europe,8046.4450811272045,121729.20534015165,2,Mobile Phone,Bachelor,Married,Employed,Living with Parents,465,9.583147063815405,1,Poor,14,17,0
32,Female,Europe,8945.4721793664,81379.25956614135,3,Mobile Phone,High School,Married,Retired,Rent,531,3.9654913952984527,1,Excellent,10,2,1
49,Female,Europe,4981.448993342135,23347.924738661502,1,Mobile Phone,High School,Divorced,Employed,Living with Parents,324,4.7792334821684435,2,Excellent,14,6,1
49,Male,Africa,3634.2458218466395,120244.35345276163,0,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,698,3.452247574337754,2,Excellent,1,12,0
41,Female,Europe,8097.567851619898,30682.530900715894,1,Mobile Phone,High School,Married,Employed,Rent,347,3.926809813247462,2,Fair,14,1,1
58,Female,South America,6763.638273301186,103401.92799365234,4,Mobile Phone,Bachelor,Widowed,Retired,Rent,351,9.676440161025052,2,Good,17,19,1
69,Male,South America,504.6523771077682,124445.8361247464,0,Mobile Phone,High School,Widowed,Retired,Own,359,2.726053566587529,2,Fair,8,7,0
66,Male,South America,3572.334898939826,56749.72242253569,3,Mobile Phone,Bachelor,Widowed,Unemployed,Rent,772,5.454387748008573,1,Good,14,2,1
66,Male,North America,6853.512484536815,78383.84261892406,2,Mobile Phone,PhD,Divorced,Student,Rent,752,6.743256587760247,1,Poor,17,4,0
69,Male,Asia,5779.430220880674,21863.65948415616,0,Mobile Phone,PhD,Widowed,Student,Own,836,3.019415753419328,2,Poor,17,18,0
29,Female,Africa,9782.866357577605,124503.7759466851,1,Mobile Phone,Bachelor,Divorced,Unemployed,Rent,482,7.440694468321304,1,Fair,10,14,1
56,Female,South America,8674.542244430377,111423.94168970651,2,Mobile Phone,Master,Widowed,Retired,Living with Parents,538,7.142280578755436,0,Poor,18,17,1
19,Female,South America,691.4102167394838,50080.3612704196,2,Mobile Phone,Bachelor,Married,Employed,Rent,363,9.592735683322696,2,Good,3,19,1
20,Female,Europe,7285.1132551563705,70729.4057225526,2,Mobile Phone,High School,Widowed,Unemployed,Own,620,5.14329139632242,0,Good,10,6,1
66,Male,South America,3429.633462071731,110391.14523414448,2,Mobile Phone,Master,Married,Unemployed,Living with Parents,815,4.462277484351097,2,Fair,11,4,0
54,Male,Europe,6852.618760550869,66561.20584065687,3,Mobile Phone,Master,Married,Unemployed,Own,837,4.249793687135445,1,Fair,16,16,0
66,Female,Europe,6210.523402304823,41113.92082250097,3,Mobile Phone,Master,Widowed,Unemployed,Rent,825,4.278868307869729,2,Good,17,10,0
34,Female,Asia,5080.197565553727,87405.71875412807,3,Mobile Phone,Bachelor,Divorced,Unemployed,Living with Parents,717,1.3387947733004022,1,Excellent,7,11,1
66,Female,North America,8544.200587961594,114063.78413723718,1,Mobile Phone,Bachelor,Divorced,Retired,Rent,710,3.125984429318394,1,Excellent,18,12,1
19,Female,Europe,7116.029615417361,61705.23591038296,3,Mobile Phone,Master,Divorced,Unemployed,Own,320,2.0803703739584547,1,Good,9,4,0
19,Male,Europe,8906.595633569865,35830.39531377952,2,Mobile Phone,Bachelor,Widowed,Retired,Own,846,8.92546008454351,1,Poor,6,16,1
45,Female,Asia,2887.877116120188,127840.74103555697,0,Mobile Phone,PhD,Married,Retired,Rent,753,1.5059453613344695,2,Excellent,13,15,1
40,Male,Europe,3546.4624934865606,52864.242638126,0,Mobile Phone,High School,Divorced,Employed,Own,782,4.286810780224015,0,Poor,9,9,1
54,Male,Africa,6257.318363123642,86665.94403385885,0,Mobile Phone,High School,Divorced,Unemployed,Rent,453,2.9747540300770536,2,Good,16,4,0
49,Male,North America,9667.997929881185,109874.6094336016,0,Mobile Phone,High School,Single,Unemployed,Own,304,6.810338141922431,1,Poor,1,4,0
50,Male,Africa,3778.6627834380943,61219.7760512487,0,Mobile Phone,Bachelor,Widowed,Employed,Own,611,3.937058593340369,2,Excellent,3,19,0
18,Female,South America,419.7071356681627,104322.74985841438,4,Mobile Phone,High School,Widowed,Student,Own,621,1.1493772846442152,0,Poor,14,2,0
36,Female,North America,4514.290758677371,79762.23583739868,0,Mobile Phone,PhD,Widowed,Student,Own,819,9.04452964299198,2,Excellent,4,11,1
19,Female,South America,5484.902669037329,94156.7651661,0,Mobile Phone,High School,Single,Unemployed,Living with Parents,363,6.727989340415,1,Excellent,7,3,0
61,Female,Europe,8029.775346125478,96774.89347020254,0,Mobile Phone,PhD,Married,Student,Living with Parents,731,1.0124140498663867,1,Good,15,11,0
43,Male,Asia,7313.144751966725,127139.58929659521,1,Mobile Phone,Bachelor,Married,Unemployed,Rent,668,7.117080662131175,1,Poor,8,6,0
49,Male,Africa,9650.160539111528,105322.41554659374,4,Mobile Phone,Bachelor,Divorced,Student,Rent,314,2.9473793003918622,2,Excellent,5,2,1
23,Male,South America,7848.559329509016,54359.86998397337,0,Mobile Phone,High School,Single,Retired,Rent,781,9.672574628130228,2,Good,10,15,1
49,Female,Europe,3056.4215269720385,27748.564347998014,3,Mobile Phone,Master,Single,Student,Rent,623,5.003706525423432,0,Excellent,10,8,0
21,Male,Africa,6449.66507870368,20258.120729767255,1,Mobile Phone,PhD,Married,Student,Own,618,3.0086900306364783,0,Good,18,9,0
28,Male,Africa,6755.187814625868,137574.2600197094,4,Mobile Phone,Master,Divorced,Retired,Own,390,1.272239689581629,0,Excellent,13,5,0
34,Male,South America,9980.403096723177,142474.30673428683,3,Mobile Phone,PhD,Widowed,Employed,Own,602,1.5285512469160418,1,Excellent,13,9,0
55,Male,Europe,1473.5053211450982,32234.49339640683,3,Mobile Phone,Bachelor,Widowed,Retired,Rent,568,1.5078730885350584,2,Fair,19,1,1
41,Female,Asia,1994.1224766355222,83316.97037669225,1,Mobile Phone,Bachelor,Widowed,Student,Living with Parents,779,1.283406759067226,2,Fair,16,18,0
22,Male,South America,1639.5850756860204,39707.37644986948,3,Mobile Phone,PhD,Married,Unemployed,Rent,398,5.93632803017625,1,Good,17,10,0
69,Male,Africa,5931.695130243042,143337.381271531,2,Mobile Phone,PhD,Widowed,Unemployed,Living with Parents,667,8.619495358353902,1,Good,15,8,1
51,Female,Africa,1439.480615116799,52088.22718692808,1,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,601,4.114483094662684,0,Good,17,17,1
23,Female,North America,6594.4763181549015,85214.12242760987,1,Mobile Phone,PhD,Single,Employed,Own,309,4.138653593042102,1,Poor,10,14,0
39,Female,Europe,8057.363103555766,41530.624925279175,2,Mobile Phone,PhD,Divorced,Unemployed,Own,738,1.9364842364494863,1,Good,8,1,1
28,Male,North America,4384.649949647918,63258.9409853981,1,Mobile Phone,Master,Single,Employed,Rent,834,1.0106639719434671,1,Fair,14,11,0
65,Male,Asia,5650.782310705696,54684.82692053352,3,Mobile Phone,High School,Widowed,Unemployed,Rent,578,9.565796522765055,0,Good,1,9,1
33,Male,South America,9135.948624583778,81805.38558638413,3,Mobile Phone,Master,Single,Employed,Living with Parents,367,5.119294538728935,1,Good,13,10,1
50,Male,Africa,5738.702584017262,74571.65506287929,3,Mobile Phone,Bachelor,Widowed,Unemployed,Living with Parents,432,7.6365031407659325,0,Excellent,18,3,1
26,Female,Europe,2165.1949651451873,63003.71329804879,2,Mobile Phone,Master,Single,Unemployed,Own,815,8.813887771538882,2,Poor,4,17,0
23,Male,Africa,3497.6186045892823,33764.09029429357,3,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,713,2.0076867562931966,1,Good,4,11,0
33,Male,North America,5345.473453060738,82983.31286090326,2,Mobile Phone,PhD,Married,Unemployed,Living with Parents,404,3.363610258094912,1,Fair,15,4,0
46,Female,North America,1633.487086346891,130527.04235190181,2,Mobile Phone,High School,Married,Student,Rent,524,5.517821952148762,0,Poor,2,1,1
20,Female,South America,6163.946370033006,114929.03375612358,2,Mobile Phone,Bachelor,Divorced,Unemployed,Rent,539,3.6764660696613425,2,Good,12,18,1
37,Female,Europe,9992.536309651854,113674.73494114703,1,Mobile Phone,High School,Married,Employed,Living with Parents,417,1.479437379289294,2,Poor,1,15,0
53,Male,Europe,6560.0961529155475,67591.92577689013,4,Mobile Phone,High School,Single,Employed,Living with Parents,829,9.035753441184328,1,Excellent,14,11,1
36,Male,South America,3786.870325742968,112094.48048866668,2,Mobile Phone,Master,Widowed,Retired,Living with Parents,715,3.248574608252768,2,Poor,18,17,1
43,Male,North America,3384.2902676425188,80519.09258198942,3,Mobile Phone,Bachelor,Married,Employed,Rent,716,1.6550245165125075,0,Excellent,2,17,0
20,Male,North America,9322.872893812024,39535.891808962006,2,Mobile Phone,Master,Widowed,Unemployed,Rent,411,4.801009666417292,0,Good,7,18,1
36,Male,North America,8727.991476728692,74476.46749714663,0,Mobile Phone,PhD,Single,Employed,Own,313,8.239602757417696,0,Fair,1,14,0
37,Female,Africa,4776.350339967797,37256.022034107664,1,Mobile Phone,PhD,Married,Unemployed,Own,799,2.516033624094669,0,Excellent,14,8,0
49,Female,Asia,3598.8041885528137,34882.76645784966,3,Mobile Phone,Bachelor,Divorced,Unemployed,Own,528,4.9320396481718065,0,Poor,17,4,1
24,Male,North America,7133.59640760488,22997.710099489395,1,Mobile Phone,Bachelor,Divorced,Retired,Own,702,2.6697231473895693,2,Excellent,5,18,0
69,Male,Asia,3213.5745079873996,56771.05912602415,1,Mobile Phone,PhD,Single,Student,Rent,406,8.36305908369534,2,Fair,9,11,1
58,Male,Asia,1282.0919993001505,63013.721951452826,0,Mobile Phone,Bachelor,Married,Employed,Own,538,5.705565331650469,1,Excellent,6,9,1
50,Male,Europe,3170.5069017851106,110927.68268200404,2,Mobile Phone,Master,Married,Employed,Rent,302,6.2053619336836325,1,Good,14,8,0
57,Male,South America,4399.5302229602985,89940.62203502188,3,Mobile Phone,Master,Single,Unemployed,Rent,626,7.727937106616594,2,Good,7,12,0
56,Female,Africa,2628.5726222288104,131598.46256693057,4,Mobile Phone,Bachelor,Divorced,Employed,Own,737,9.457330893977252,2,Excellent,17,11,0
35,Female,Asia,2246.455885793457,42941.18147173534,1,Mobile Phone,Master,Married,Employed,Rent,337,1.9521903725034981,1,Fair,2,5,0
57,Female,Africa,160.7876103805077,54574.36396177582,4,Mobile Phone,Bachelor,Married,Student,Living with Parents,675,8.609982124690251,1,Poor,5,10,1
18,Male,Europe,6345.343535900061,142339.89444864405,4,Mobile Phone,Master,Married,Employed,Own,305,5.268058030109355,0,Excellent,5,15,0
28,Male,North America,6183.044528929578,77725.88221137587,2,Mobile Phone,Master,Widowed,Unemployed,Own,607,6.764500560907651,2,Poor,10,11,0
45,Female,Asia,1961.4498539302094,122576.62259632525,4,Mobile Phone,High School,Widowed,Student,Living with Parents,421,8.674981418679783,2,Fair,13,2,1
42,Female,South America,9442.135710930723,83981.79432443359,3,Mobile Phone,Master,Divorced,Employed,Own,471,3.9398676982448575,2,Excellent,8,10,0
67,Male,Europe,4154.751927867105,81241.13541334719,2,Mobile Phone,Bachelor,Married,Unemployed,Rent,719,8.825777561197906,2,Good,8,3,0
40,Female,Africa,352.2463924054349,39255.11744385351,4,Mobile Phone,Master,Divorced,Unemployed,Rent,619,6.682758438859801,0,Fair,14,8,0
48,Female,North America,2275.7419809219514,130655.94942331621,2,Mobile Phone,Master,Widowed,Employed,Rent,546,3.511095006970609,2,Poor,7,12,0
47,Male,Africa,6951.468094284827,30186.1864711925,3,Mobile Phone,PhD,Widowed,Student,Own,492,9.278136217293449,0,Good,12,15,1
59,Female,South America,2096.036998224893,60333.9423048954,1,Mobile Phone,Bachelor,Married,Retired,Living with Parents,731,1.5205111162256815,2,Excellent,16,15,0
52,Female,Asia,633.7333428729555,107550.84932362332,0,Mobile Phone,Master,Divorced,Unemployed,Living with Parents,464,6.3149004350450895,1,Fair,7,7,0
24,Female,South America,6215.291591807262,85943.48160504388,2,Mobile Phone,High School,Single,Employed,Own,550,1.1518067528585685,2,Excellent,13,15,0
33,Male,Africa,5231.712426882412,134579.1825062997,0,Mobile Phone,PhD,Divorced,Retired,Rent,647,1.7350883522259064,1,Poor,13,13,0
43,Female,Africa,7636.531777374689,25108.73386242907,1,Mobile Phone,High School,Single,Unemployed,Rent,348,1.9015331402779925,1,Excellent,8,10,0
65,Female,South America,7749.050746587003,104422.97753496493,3,Mobile Phone,High School,Married,Student,Own,610,9.048386376814175,2,Excellent,4,19,1
69,Female,South America,9603.359012498515,82070.51118152624,1,Mobile Phone,PhD,Widowed,Retired,Own,338,6.028325010408618,0,Poor,14,17,0
66,Male,South America,664.4736857835337,40060.53705079462,0,Mobile Phone,High School,Married,Employed,Rent,463,3.3401013173666465,2,Excellent,16,15,0
19,Male,North America,485.9952562004606,116622.74792463715,3,Mobile Phone,Bachelor,Widowed,Retired,Own,493,4.515719291659674,2,Fair,16,3,0
18,Female,Africa,9873.250775473842,73469.89120278312,4,Mobile Phone,Bachelor,Married,Retired,Living with Parents,749,8.542432659290789,2,Good,8,18,1
65,Male,Europe,6483.993989199843,89105.64755076886,4,Mobile Phone,High School,Single,Unemployed,Living with Parents,367,6.131033232574532,2,Poor,2,5,1
29,Female,North America,7182.1683427089565,145744.58862720407,2,Mobile Phone,Bachelor,Married,Unemployed,Own,573,1.284657047717305,2,Poor,11,10,0
22,Male,North America,1055.1719953781676,83209.91053327452,4,Mobile Phone,Master,Divorced,Employed,Rent,422,8.841047772200735,1,Excellent,11,9,0
54,Male,North America,791.145639398536,127038.47252262356,0,Mobile Phone,Master,Divorced,Student,Living with Parents,802,5.8461762835892195,2,Excellent,1,13,0
49,Female,Europe,1686.5105799641328,120045.07803436175,4,Mobile Phone,Master,Single,Unemployed,Own,466,2.765746622009043,2,Fair,11,2,1
26,Female,South America,4329.236467694949,106158.09689679387,2,Mobile Phone,High School,Divorced,Retired,Rent,758,7.436861580015823,2,Poor,4,10,0
58,Female,Africa,1190.7442090564593,136585.57863554338,3,Mobile Phone,High School,Single,Retired,Own,814,5.805025118532669,0,Fair,2,10,0
52,Male,Asia,4518.704030364197,52708.21410183352,4,Mobile Phone,Bachelor,Single,Employed,Own,327,2.7040569802905012,1,Excellent,9,14,1
36,Female,Asia,5659.205440703234,126700.26009079622,2,Mobile Phone,Bachelor,Widowed,Unemployed,Own,443,6.850793134798162,0,Poor,11,8,1
65,Male,Africa,103.2963820625687,69112.37349165452,4,Mobile Phone,Bachelor,Widowed,Student,Own,782,6.772640489206837,0,Good,5,5,1
33,Male,Europe,1231.031744840577,125623.81571055877,4,Mobile Phone,High School,Married,Unemployed,Own,422,9.592498543921666,1,Excellent,10,19,0
20,Female,Asia,3814.4323985019996,84192.52899091644,0,Mobile Phone,Bachelor,Widowed,Employed,Rent,415,3.3783788081892507,2,Fair,9,19,1
37,Male,North America,627.9649476983216,131502.20288262068,2,Mobile Phone,Master,Single,Student,Living with Parents,321,5.935314398580508,1,Excellent,3,9,0
41,Female,Asia,1421.936835790187,136329.6599000882,2,Mobile Phone,Master,Widowed,Unemployed,Rent,635,3.8892397843461612,1,Poor,3,11,0
50,Male,Africa,2394.7842655139493,97693.703838935,1,Mobile Phone,PhD,Divorced,Retired,Living with Parents,632,3.6836242067269866,2,Poor,4,5,0
41,Female,North America,4353.054000259705,85991.50438806185,1,Mobile Phone,PhD,Divorced,Employed,Own,348,5.550772200329257,1,Poor,7,9,1
69,Male,Asia,7176.888259573421,121826.41863320344,2,Mobile Phone,PhD,Married,Student,Own,808,7.4337364105158725,2,Fair,16,8,1
28,Male,Africa,1413.6172570758745,54708.20641329253,0,Mobile Phone,Master,Single,Student,Rent,583,6.443323240546986,2,Excellent,16,11,1
66,Female,Europe,7405.789861902389,21995.328562358874,4,Mobile Phone,High School,Married,Unemployed,Rent,535,2.056018443549714,2,Good,7,18,0
25,Male,Africa,8565.101224200485,72922.29575812005,3,Mobile Phone,Bachelor,Married,Student,Living with Parents,699,9.301391820212782,1,Poor,18,8,0
